block,model,config_id,rmse,n_oos,train_end,oos_start,oos_end
block2,lightgbm_without_target_mac,1,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,2,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,3,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,4,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,5,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,6,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,7,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,8,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,9,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,10,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,11,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,12,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,13,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,14,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,15,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,16,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,17,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,18,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,19,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,20,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,21,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,22,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,23,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,24,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,25,2.6314701851006137,20,200,201,220
block2,lightgbm_without_target_mac,26,2.63382620742891,20,200,201,220
block2,lightgbm_without_target_mac,27,2.634066728695844,20,200,201,220
block2,lightgbm_without_target_mac,28,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,29,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,30,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,31,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,32,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,33,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,34,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,35,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,36,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,37,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,38,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,39,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,40,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,41,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,42,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,43,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,44,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,45,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,46,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,47,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,48,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,49,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,50,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,51,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,52,2.6691208623740184,20,200,201,220
block2,lightgbm_without_target_mac,53,2.647655986962221,20,200,201,220
block2,lightgbm_without_target_mac,54,2.659258107969496,20,200,201,220
block2,lightgbm_without_target_mac,55,2.6703519642552114,20,200,201,220
block2,lightgbm_without_target_mac,56,2.668109471313575,20,200,201,220
block2,lightgbm_without_target_mac,57,2.650839407152261,20,200,201,220
block2,lightgbm_without_target_mac,58,2.6703519642552114,20,200,201,220
block2,lightgbm_without_target_mac,59,2.668109471313575,20,200,201,220
block2,lightgbm_without_target_mac,60,2.650839407152261,20,200,201,220
block2,lightgbm_without_target_mac,61,2.6703519642552114,20,200,201,220
block2,lightgbm_without_target_mac,62,2.668109471313575,20,200,201,220
block2,lightgbm_without_target_mac,63,2.650839407152261,20,200,201,220
block2,lightgbm_without_target_mac,64,2.6703519642552114,20,200,201,220
block2,lightgbm_without_target_mac,65,2.668109471313575,20,200,201,220
