time_for_pred,used_model_params,used_fe_spec,used_features_count,selected_next_score
2010-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.3751015936002364
2010-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.7843801467247484
2010-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.3691596454319386
2010-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.5091811893789413
2010-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.043010716445901265
2010-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.9705506195053073
2010-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.42529458022211375
2010-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.3921557887857128
2010-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.8254196986963476
2010-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.30437149338823366
2011-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.5980819801360155
2011-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.3067891718481628
2011-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.017865735506727876
2011-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.05482944908594871
2011-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.6515823697026379
2011-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.1005520733137855
2011-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,3.148448088248308
2011-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.0719860256454149
2011-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.222581052116542
2011-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.3789945089342537
2011-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.2725748726852296
2011-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.07727801176573457
2012-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.130649825526839
2012-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.40444793071209184
2012-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,2.9114985263909423
2012-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.0119742651245673
2012-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.2587851128671113
2012-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.217296035811949
2012-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.8450665773897585
2012-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.11931056877543121
2012-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.6313371496284169
2012-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.9808564146972434
2012-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.49738981904068524
2012-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.3081640708377866
2013-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.24956691972058098
2013-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.7642351497800406
2013-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.2181219381646164
2013-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.048077108372803
2013-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.7868238747621914
2013-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.771384165414548
2013-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.5990004869457763
2013-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.2895412490591331
2013-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.4331850683969921
2013-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.0629162280591733
2013-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.1891724288774994
2013-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.16683399355387368
2014-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.8616943693684557
2014-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.6820915578853778
2014-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.13785331815153568
2014-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.40304106138176515
2014-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.7458651466712037
2014-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.08630640717650939
2014-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.1541565659587112
2014-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,3.218697319704873
2014-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,2.2623474738288083
2014-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.05570242986517593
2014-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.2183026440886296
2014-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.1505899449385462
2015-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.7458428679543756
2015-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.2101777397581726
2015-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.1937126490867287
2015-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.32927091109561457
2015-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.14324706434563705
2015-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.6294533394708763
2015-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.1625575839460924
2015-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.2787487040962153
2015-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.24646553468580484
2015-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.11367288502762951
2015-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.1295140649037514
2015-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.22710368598142544
2016-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.091741762936705
2016-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.20230341380345448
2016-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.1135098096585343
2016-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.2183175243127981
2016-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.2724659394827456
2016-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.2230119801097699
2016-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.8925386830382689
2016-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.1456695239941057
2016-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.14211201847707816
2016-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.00046765691212946603
2016-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.2527674838690637
2016-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.9933274380264059
2017-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.39275157969708596
2017-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.687781199898989
2017-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.6806373909703269
2017-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.762940756574067
2017-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.43381952272017454
2017-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.24126038404626104
2017-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.264907367371373
2017-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.6151625761114254
2017-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.287469925187525
2017-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.3035094897216999
2017-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.3199591464132245
2017-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.3441871003620705
2018-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.7149593314050151
2018-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.300776873895836
2018-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.191805239734189
2018-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.3740749577570055
2018-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.8193048663192164
2018-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.526752485833873
2018-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.3297559015792233
2018-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.2718060494795108
2018-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.04318754310309458
2018-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.3058651459765877
2018-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.1492536828471198
2018-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.415163487642958
2019-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.5644138919362834
2019-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.10929179052452073
2019-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.8151605588307127
2019-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.537240316267108
2019-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.014609007840764951
2019-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.196980360428622
2019-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.4584961136297263
2019-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.17084002278643612
2019-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.8614069361433947
2019-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.06251647558910411
2019-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.29689132613268326
2019-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.3221769485638504
2020-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.0550362879411943
2020-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.14791596481476865
2020-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,8.797159723172713
