t,model,config_id,wrmse_window,window_len,active_idx,candidate_best_idx,gain_vs_incumbent,switched,selection_mode,policy_window,policy_decay
240,lightgbm_without_target_mac,1,0.03952101570407379,1,1,1,0.0,False,decayed_best,24,0.97
240,lightgbm_without_target_mac,2,0.03952101570407379,1,1,1,0.0,False,decayed_best,24,0.97
240,lightgbm_without_target_mac,3,0.03952101570407379,1,1,1,0.0,False,decayed_best,24,0.97
240,lightgbm_without_target_mac,4,0.03952101570407379,1,1,1,0.0,False,decayed_best,24,0.97
240,lightgbm_without_target_mac,5,0.03952101570407379,1,1,1,0.0,False,decayed_best,24,0.97
241,lightgbm_without_target_mac,1,0.04638497469409172,2,1,1,0.0,False,decayed_best,24,0.97
241,lightgbm_without_target_mac,2,0.04638497469409172,2,1,1,0.0,False,decayed_best,24,0.97
241,lightgbm_without_target_mac,3,0.04638497469409172,2,1,1,0.0,False,decayed_best,24,0.97
241,lightgbm_without_target_mac,4,0.04638497469409172,2,1,1,0.0,False,decayed_best,24,0.97
241,lightgbm_without_target_mac,5,0.04638497469409172,2,1,1,0.0,False,decayed_best,24,0.97
242,lightgbm_without_target_mac,1,0.4805125724611416,3,1,1,0.0,False,decayed_best,24,0.97
242,lightgbm_without_target_mac,2,0.4805125724611416,3,1,1,0.0,False,decayed_best,24,0.97
242,lightgbm_without_target_mac,3,0.4805125724611416,3,1,1,0.0,False,decayed_best,24,0.97
242,lightgbm_without_target_mac,4,0.4805125724611416,3,1,1,0.0,False,decayed_best,24,0.97
242,lightgbm_without_target_mac,5,0.4805125724611416,3,1,1,0.0,False,decayed_best,24,0.97
243,lightgbm_without_target_mac,1,0.8863274496183887,4,1,1,0.0,False,decayed_best,24,0.97
243,lightgbm_without_target_mac,2,0.8863274496183887,4,1,1,0.0,False,decayed_best,24,0.97
243,lightgbm_without_target_mac,3,0.8863274496183887,4,1,1,0.0,False,decayed_best,24,0.97
243,lightgbm_without_target_mac,4,0.8863274496183887,4,1,1,0.0,False,decayed_best,24,0.97
243,lightgbm_without_target_mac,5,0.8863274496183887,4,1,1,0.0,False,decayed_best,24,0.97
244,lightgbm_without_target_mac,1,1.5022663784544832,5,1,1,0.0,False,decayed_best,24,0.97
244,lightgbm_without_target_mac,2,1.5022663784544832,5,1,1,0.0,False,decayed_best,24,0.97
244,lightgbm_without_target_mac,3,1.5022663784544832,5,1,1,0.0,False,decayed_best,24,0.97
244,lightgbm_without_target_mac,4,1.5022663784544832,5,1,1,0.0,False,decayed_best,24,0.97
244,lightgbm_without_target_mac,5,1.5022663784544832,5,1,1,0.0,False,decayed_best,24,0.97
245,lightgbm_without_target_mac,1,1.375096613239806,6,1,1,0.0,False,decayed_best,24,0.97
245,lightgbm_without_target_mac,2,1.375096613239806,6,1,1,0.0,False,decayed_best,24,0.97
245,lightgbm_without_target_mac,3,1.375096613239806,6,1,1,0.0,False,decayed_best,24,0.97
245,lightgbm_without_target_mac,4,1.375096613239806,6,1,1,0.0,False,decayed_best,24,0.97
245,lightgbm_without_target_mac,5,1.375096613239806,6,1,1,0.0,False,decayed_best,24,0.97
246,lightgbm_without_target_mac,1,1.4251036952754579,7,1,1,0.0,False,decayed_best,24,0.97
246,lightgbm_without_target_mac,2,1.4251036952754579,7,1,1,0.0,False,decayed_best,24,0.97
246,lightgbm_without_target_mac,3,1.4251036952754579,7,1,1,0.0,False,decayed_best,24,0.97
246,lightgbm_without_target_mac,4,1.4251036952754579,7,1,1,0.0,False,decayed_best,24,0.97
246,lightgbm_without_target_mac,5,1.4251036952754579,7,1,1,0.0,False,decayed_best,24,0.97
247,lightgbm_without_target_mac,1,1.4213384354272502,8,1,1,0.0,False,decayed_best,24,0.97
247,lightgbm_without_target_mac,2,1.4213384354272502,8,1,1,0.0,False,decayed_best,24,0.97
247,lightgbm_without_target_mac,3,1.4213384354272502,8,1,1,0.0,False,decayed_best,24,0.97
247,lightgbm_without_target_mac,4,1.4213384354272502,8,1,1,0.0,False,decayed_best,24,0.97
