block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block2,elastic_net_without_target_700,1,5,2.388839415325613,20,200,201,220
block2,elastic_net_without_target_700,2,6,2.4057611128839933,20,200,201,220
block2,elastic_net_without_target_700,3,11,2.516433957790433,20,200,201,220
block2,elastic_net_without_target_700,4,40,2.3887497698813807,20,200,201,220
block2,elastic_net_without_target_700,5,41,2.425854376446867,20,200,201,220
block2,elastic_net_without_target_700,6,46,2.6141040999573635,20,200,201,220
block2,elastic_net_without_target_700,7,216,2.387837266154754,20,200,201,220
block2,elastic_net_without_target_700,8,221,2.5164319937875472,20,200,201,220
block2,elastic_net_without_target_700,9,250,2.4165418532661915,20,200,201,220
block2,elastic_net_without_target_700,10,251,2.407694386263446,20,200,201,220
block2,elastic_net_without_target_700,11,256,2.6147329204076493,20,200,201,220
block2,elastic_net_without_target_700,12,284,2.6088831634160337,20,200,201,220
block2,elastic_net_without_target_700,13,290,2.6075280197763795,20,200,201,220
block2,elastic_net_without_target_700,14,297,2.586423642694568,20,200,201,220
block2,elastic_net_without_target_700,15,304,2.5687478435845197,20,200,201,220
block2,elastic_net_without_target_700,16,311,2.5437822113082373,20,200,201,220
block2,elastic_net_without_target_700,17,319,2.676547939754995,20,200,201,220
block2,elastic_net_without_target_700,18,325,2.656113168198171,20,200,201,220
block2,elastic_net_without_target_700,19,332,2.610923102996891,20,200,201,220
block2,elastic_net_without_target_700,20,339,2.5950375846211062,20,200,201,220
block2,elastic_net_without_target_700,21,346,2.592773239553754,20,200,201,220
block2,elastic_net_without_target_700,22,425,2.3608569462921145,20,200,201,220
block2,elastic_net_without_target_700,23,426,2.4728204369237274,20,200,201,220
block2,elastic_net_without_target_700,24,431,2.5389413328092942,20,200,201,220
block2,elastic_net_without_target_700,25,459,2.312885352093395,20,200,201,220
block2,elastic_net_without_target_700,26,460,2.3791983970008377,20,200,201,220
block2,elastic_net_without_target_700,27,461,2.4881909168789154,20,200,201,220
block2,elastic_net_without_target_700,28,466,2.610219131524569,20,200,201,220
block2,elastic_net_without_target_700,29,472,2.726209445526404,20,200,201,220
block2,elastic_net_without_target_700,30,479,2.6306684567218626,20,200,201,220
block2,elastic_net_without_target_700,31,486,2.6365557259306356,20,200,201,220
block2,elastic_net_without_target_700,32,490,2.3744874482941887,20,200,201,220
block2,elastic_net_without_target_700,33,491,2.3746411527243336,20,200,201,220
block2,elastic_net_without_target_700,34,492,2.376169069065218,20,200,201,220
block2,elastic_net_without_target_700,35,493,2.3905655350418846,20,200,201,220
block2,elastic_net_without_target_700,36,494,2.4763006436689214,20,200,201,220
block2,elastic_net_without_target_700,37,497,2.3745358850097804,20,200,201,220
block2,elastic_net_without_target_700,38,498,2.375125741204064,20,200,201,220
block2,elastic_net_without_target_700,39,499,2.3810363934571876,20,200,201,220
block2,elastic_net_without_target_700,40,500,2.4351250899482317,20,200,201,220
block2,elastic_net_without_target_700,41,504,2.374584330149246,20,200,201,220
block2,elastic_net_without_target_700,42,505,2.3756111713204855,20,200,201,220
block2,elastic_net_without_target_700,43,506,2.3859871309764724,20,200,201,220
block2,elastic_net_without_target_700,44,507,2.4664891516369414,20,200,201,220
block2,elastic_net_without_target_700,45,511,2.374632783713299,20,200,201,220
block2,elastic_net_without_target_700,46,512,2.3760974437864917,20,200,201,220
block2,elastic_net_without_target_700,47,513,2.391021978234898,20,200,201,220
block2,elastic_net_without_target_700,48,514,2.5076069291665775,20,200,201,220
block2,elastic_net_without_target_700,49,518,2.3746812457026523,20,200,201,220
block2,elastic_net_without_target_700,50,519,2.376584559315248,20,200,201,220
block2,elastic_net_without_target_700,51,520,2.395310464030416,20,200,201,220
block2,elastic_net_without_target_700,52,521,2.5297766303264555,20,200,201,220
block2,elastic_net_without_target_700,53,529,2.508215325259931,20,200,201,220
block2,elastic_net_without_target_700,54,535,2.4471989799252,20,200,201,220
block2,elastic_net_without_target_700,55,536,2.60051175304221,20,200,201,220
block2,elastic_net_without_target_700,56,542,2.4827340098870616,20,200,201,220
block2,elastic_net_without_target_700,57,549,2.479816715384196,20,200,201,220
block2,elastic_net_without_target_700,58,556,2.472733690625223,20,200,201,220
block2,elastic_net_without_target_700,59,565,2.5662965086191005,20,200,201,220
block2,elastic_net_without_target_700,60,571,2.546830868427825,20,200,201,220
block2,elastic_net_without_target_700,61,600,2.5999988268847756,20,200,201,220
block2,elastic_net_without_target_700,62,606,2.639721388875587,20,200,201,220
block2,elastic_net_without_target_700,63,635,2.3573756284050047,20,200,201,220
block2,elastic_net_without_target_700,64,636,2.452134649757202,20,200,201,220
block2,elastic_net_without_target_700,65,641,2.538441357510923,20,200,201,220
block2,elastic_net_without_target_700,66,669,2.3523451289147306,20,200,201,220
block2,elastic_net_without_target_700,67,670,2.3876797747437952,20,200,201,220
block2,elastic_net_without_target_700,68,671,2.471034864436506,20,200,201,220
block2,elastic_net_without_target_700,69,676,2.610880429917164,20,200,201,220
block2,elastic_net_without_target_700,70,689,2.6522998690663946,20,200,201,220
block2,elastic_net_without_target_700,71,696,2.6365419960040097,20,200,201,220
block2,elastic_net_without_target_700,72,704,2.4599615637871177,20,200,201,220
block2,elastic_net_without_target_700,73,710,2.3958239657938827,20,200,201,220
block2,elastic_net_without_target_700,74,717,2.4365583020662442,20,200,201,220
block2,elastic_net_without_target_700,75,724,2.457943243184967,20,200,201,220
block2,elastic_net_without_target_700,76,731,2.4761161856723217,20,200,201,220
block2,elastic_net_without_target_700,77,746,2.609865536988055,20,200,201,220
block2,elastic_net_without_target_700,78,752,2.459480153033337,20,200,201,220
block2,elastic_net_without_target_700,79,759,2.460860467635409,20,200,201,220
block2,elastic_net_without_target_700,80,766,2.4562059057119696,20,200,201,220
block2,elastic_net_without_target_700,81,775,2.592499312301189,20,200,201,220
block2,elastic_net_without_target_700,82,810,2.6186380975779513,20,200,201,220
block2,elastic_net_without_target_700,83,816,2.6702545603800085,20,200,201,220
block2,elastic_net_without_target_700,84,823,2.7350996437925112,20,200,201,220
