t,model,config_id,wrmse_window,window_len,active_idx,candidate_best_idx,gain_vs_incumbent,switched,selection_mode,policy_window,policy_decay
240,sfm_dynamic_fi,1,0.15022305046402673,1,4,4,0.0,True,decayed_best,24,0.97
240,sfm_dynamic_fi,2,0.1031379880760781,1,4,4,0.0,True,decayed_best,24,0.97
240,sfm_dynamic_fi,3,0.10227306533292696,1,4,4,0.0,True,decayed_best,24,0.97
240,sfm_dynamic_fi,4,0.1022643524053925,1,4,4,0.3192499280935498,True,decayed_best,24,0.97
240,sfm_dynamic_fi,5,0.2666689657489004,1,4,4,0.0,True,decayed_best,24,0.97
241,sfm_dynamic_fi,1,0.141133173096055,2,4,4,0.0,False,decayed_best,24,0.97
241,sfm_dynamic_fi,2,0.08351341664591946,2,4,4,0.0,False,decayed_best,24,0.97
241,sfm_dynamic_fi,3,0.08256342363749557,2,4,4,0.0,False,decayed_best,24,0.97
241,sfm_dynamic_fi,4,0.08255387071992386,2,4,4,0.0,False,decayed_best,24,0.97
241,sfm_dynamic_fi,5,0.19960223831144921,2,4,4,0.0,False,decayed_best,24,0.97
242,sfm_dynamic_fi,1,0.7370979042670927,3,1,1,0.13708893146229395,True,decayed_best,24,0.97
242,sfm_dynamic_fi,2,0.8524978365449858,3,1,1,0.0,True,decayed_best,24,0.97
242,sfm_dynamic_fi,3,0.8541822304471784,3,1,1,0.0,True,decayed_best,24,0.97
242,sfm_dynamic_fi,4,0.854199153472655,3,1,1,0.0,True,decayed_best,24,0.97
242,sfm_dynamic_fi,5,0.8397253058123334,3,1,1,0.0,True,decayed_best,24,0.97
243,sfm_dynamic_fi,1,0.9693738410621456,4,5,5,0.0,True,decayed_best,24,0.97
243,sfm_dynamic_fi,2,1.0186201566634132,4,5,5,0.0,True,decayed_best,24,0.97
243,sfm_dynamic_fi,3,1.019427188740544,4,5,5,0.0,True,decayed_best,24,0.97
243,sfm_dynamic_fi,4,1.019435309166793,4,5,5,0.0,True,decayed_best,24,0.97
243,sfm_dynamic_fi,5,0.9460631266384798,4,5,5,0.02404718740720735,True,decayed_best,24,0.97
244,sfm_dynamic_fi,1,1.7488260054792673,5,1,1,0.005608823636788163,True,decayed_best,24,0.97
244,sfm_dynamic_fi,2,1.7886603349180288,5,1,1,0.0,True,decayed_best,24,0.97
244,sfm_dynamic_fi,3,1.7892949534560894,5,1,1,0.0,True,decayed_best,24,0.97
244,sfm_dynamic_fi,4,1.7893013391881367,5,1,1,0.0,True,decayed_best,24,0.97
244,sfm_dynamic_fi,5,1.7586901885787551,5,1,1,0.0,True,decayed_best,24,0.97
245,sfm_dynamic_fi,1,1.5876034996509742,6,1,1,0.0,False,decayed_best,24,0.97
245,sfm_dynamic_fi,2,1.6212759992466537,6,1,1,0.0,False,decayed_best,24,0.97
245,sfm_dynamic_fi,3,1.6218271931312178,6,1,1,0.0,False,decayed_best,24,0.97
245,sfm_dynamic_fi,4,1.6218327412112161,6,1,1,0.0,False,decayed_best,24,0.97
245,sfm_dynamic_fi,5,1.5942104077786037,6,1,1,0.0,False,decayed_best,24,0.97
246,sfm_dynamic_fi,1,1.5071740449614572,7,5,5,0.0,True,decayed_best,24,0.97
246,sfm_dynamic_fi,2,1.5201540415476689,7,5,5,0.0,True,decayed_best,24,0.97
246,sfm_dynamic_fi,3,1.520445151130084,7,5,5,0.0,True,decayed_best,24,0.97
246,sfm_dynamic_fi,4,1.5204480912474965,7,5,5,0.0,True,decayed_best,24,0.97
246,sfm_dynamic_fi,5,1.485430505875528,7,5,5,0.014426694221957193,True,decayed_best,24,0.97
247,sfm_dynamic_fi,1,1.5165175939496458,8,1,1,0.0017061038757416602,True,decayed_best,24,0.97
247,sfm_dynamic_fi,2,1.522307039019345,8,1,1,0.0,True,decayed_best,24,0.97
247,sfm_dynamic_fi,3,1.5224449816798027,8,1,1,0.0,True,decayed_best,24,0.97
247,sfm_dynamic_fi,4,1.5224463767629215,8,1,1,0.0,True,decayed_best,24,0.97
247,sfm_dynamic_fi,5,1.519109352303286,8,1,1,0.0,True,decayed_best,24,0.97
248,sfm_dynamic_fi,1,1.4215295340586436,9,1,1,0.0,False,decayed_best,24,0.97
248,sfm_dynamic_fi,2,1.4337257646949202,9,1,1,0.0,False,decayed_best,24,0.97
248,sfm_dynamic_fi,3,1.4339754108266496,9,1,1,0.0,False,decayed_best,24,0.97
248,sfm_dynamic_fi,4,1.4339779303945523,9,1,1,0.0,False,decayed_best,24,0.97
248,sfm_dynamic_fi,5,1.4286449849484324,9,1,1,0.0,False,decayed_best,24,0.97
249,sfm_dynamic_fi,1,1.3453966988928254,10,1,1,0.0,False,decayed_best,24,0.97
249,sfm_dynamic_fi,2,1.3522873936183302,10,1,1,0.0,False,decayed_best,24,0.97
249,sfm_dynamic_fi,3,1.3524753189122884,10,1,1,0.0,False,decayed_best,24,0.97
249,sfm_dynamic_fi,4,1.3524772201404116,10,1,1,0.0,False,decayed_best,24,0.97
249,sfm_dynamic_fi,5,1.345480628876649,10,1,1,0.0,False,decayed_best,24,0.97
250,sfm_dynamic_fi,1,1.2831469658494454,11,1,1,0.0,False,decayed_best,24,0.97
250,sfm_dynamic_fi,2,1.2856182417280195,11,1,1,0.0,False,decayed_best,24,0.97
250,sfm_dynamic_fi,3,1.2857313044971246,11,1,1,0.0,False,decayed_best,24,0.97
250,sfm_dynamic_fi,4,1.285732452754524,11,1,1,0.0,False,decayed_best,24,0.97
250,sfm_dynamic_fi,5,1.2899218330962106,11,1,1,0.0,False,decayed_best,24,0.97
251,sfm_dynamic_fi,1,1.2258683034568005,12,1,1,0.0,False,decayed_best,24,0.97
251,sfm_dynamic_fi,2,1.2260224259163224,12,1,1,0.0,False,decayed_best,24,0.97
251,sfm_dynamic_fi,3,1.2261043930508082,12,1,1,0.0,False,decayed_best,24,0.97
251,sfm_dynamic_fi,4,1.2261052291328352,12,1,1,0.0,False,decayed_best,24,0.97
251,sfm_dynamic_fi,5,1.2310859289345788,12,1,1,0.0,False,decayed_best,24,0.97
252,sfm_dynamic_fi,1,1.4301600438824482,13,5,5,0.0,True,decayed_best,24,0.97
252,sfm_dynamic_fi,2,1.446027423138231,13,5,5,0.0,True,decayed_best,24,0.97
252,sfm_dynamic_fi,3,1.4462487465619347,13,5,5,0.0,True,decayed_best,24,0.97
252,sfm_dynamic_fi,4,1.4462509698140553,13,5,5,0.0,True,decayed_best,24,0.97
252,sfm_dynamic_fi,5,1.4224136756474617,13,5,5,0.005416434522920621,True,decayed_best,24,0.97
253,sfm_dynamic_fi,1,1.3922144864651553,14,5,5,0.0,False,decayed_best,24,0.97
253,sfm_dynamic_fi,2,1.3955456679244678,14,5,5,0.0,False,decayed_best,24,0.97
253,sfm_dynamic_fi,3,1.395620343271435,14,5,5,0.0,False,decayed_best,24,0.97
253,sfm_dynamic_fi,4,1.395621097831676,14,5,5,0.0,False,decayed_best,24,0.97
253,sfm_dynamic_fi,5,1.3868294676078126,14,5,5,0.0,False,decayed_best,24,0.97
254,sfm_dynamic_fi,1,1.4594355687433012,15,1,1,0.03312837178303307,True,decayed_best,24,0.97
254,sfm_dynamic_fi,2,1.4668514150110166,15,1,1,0.0,True,decayed_best,24,0.97
254,sfm_dynamic_fi,3,1.4669850045492987,15,1,1,0.0,True,decayed_best,24,0.97
254,sfm_dynamic_fi,4,1.4669863512605505,15,1,1,0.0,True,decayed_best,24,0.97
254,sfm_dynamic_fi,5,1.5094408876540149,15,1,1,0.0,True,decayed_best,24,0.97
255,sfm_dynamic_fi,1,1.4017308734431346,16,1,1,0.0,False,decayed_best,24,0.97
255,sfm_dynamic_fi,2,1.4107143142991634,16,1,1,0.0,False,decayed_best,24,0.97
255,sfm_dynamic_fi,3,1.4108806681325967,16,1,1,0.0,False,decayed_best,24,0.97
255,sfm_dynamic_fi,4,1.4108823451636352,16,1,1,0.0,False,decayed_best,24,0.97
255,sfm_dynamic_fi,5,1.450162975178203,16,1,1,0.0,False,decayed_best,24,0.97
