block,model,config_id,rmse,n_oos,train_end,oos_start,oos_end
block2,elastic_net,1,2.0665229127786926,20,200,201,220
block2,elastic_net,2,2.133437377281159,20,200,201,220
block2,elastic_net,3,2.2158895873372,20,200,201,220
block2,elastic_net,4,2.44835277359556,20,200,201,220
block2,elastic_net,5,2.4483039381995337,20,200,201,220
block2,elastic_net,6,2.447938021973548,20,200,201,220
block2,elastic_net,7,2.45104175424533,20,200,201,220
block2,elastic_net,8,2.4483379853488585,20,200,201,220
block2,elastic_net,9,2.4481513969033335,20,200,201,220
block2,elastic_net,10,2.44652836552791,20,200,201,220
block2,elastic_net,11,2.4568635240755077,20,200,201,220
block2,elastic_net,12,2.4483225739328427,20,200,201,220
block2,elastic_net,13,2.4480035517068828,20,200,201,220
block2,elastic_net,14,2.445158994523698,20,200,201,220
block2,elastic_net,15,2.467422202778854,20,200,201,220
block2,elastic_net,16,2.4483058082624383,20,200,201,220
block2,elastic_net,17,2.447852450901497,20,200,201,220
block2,elastic_net,18,2.4438415453974756,20,200,201,220
block2,elastic_net,19,2.448290510035811,20,200,201,220
block2,elastic_net,20,2.4477011719206576,20,200,201,220
block2,elastic_net,21,2.442577178221132,20,200,201,220
block2,elastic_net,22,2.633231344974639,20,200,201,220
block2,elastic_net,23,2.632149215226003,20,200,201,220
block2,elastic_net,24,2.622639047465502,20,200,201,220
block2,elastic_net,25,2.5874766333862165,20,200,201,220
block2,elastic_net,26,2.605312578912232,20,200,201,220
block2,elastic_net,27,2.633167689018894,20,200,201,220
block2,elastic_net,28,2.631511988887719,20,200,201,220
block2,elastic_net,29,2.6164792921018196,20,200,201,220
block2,elastic_net,30,2.5894913830048467,20,200,201,220
block2,elastic_net,31,2.633104697959195,20,200,201,220
block2,elastic_net,32,2.6308913491741888,20,200,201,220
block2,elastic_net,33,2.610312899478908,20,200,201,220
block2,elastic_net,34,2.593802734655271,20,200,201,220
block2,elastic_net,35,2.633038739217775,20,200,201,220
block2,elastic_net,36,2.63025892779905,20,200,201,220
block2,elastic_net,37,2.604139987507087,20,200,201,220
block2,elastic_net,38,2.5883465530414393,20,200,201,220
block2,elastic_net,39,2.632973567138005,20,200,201,220
block2,elastic_net,40,2.6295847503769947,20,200,201,220
block2,elastic_net,41,2.597961297709726,20,200,201,220
block2,elastic_net,42,2.5890486466334988,20,200,201,220
block2,elastic_net,43,2.715127774675042,20,200,201,220
block2,elastic_net,44,2.7146600880418243,20,200,201,220
block2,elastic_net,45,2.7100750223520467,20,200,201,220
block2,elastic_net,46,2.672164682887201,20,200,201,220
block2,elastic_net,47,2.714901243250631,20,200,201,220
block2,elastic_net,48,2.7114097430320987,20,200,201,220
block2,elastic_net,49,2.6784037233399745,20,200,201,220
block2,elastic_net,50,2.41448329010765,20,200,201,220
block2,elastic_net,51,2.7145653236228453,20,200,201,220
block2,elastic_net,52,2.708063004315662,20,200,201,220
block2,elastic_net,53,2.649623032180908,20,200,201,220
block2,elastic_net,54,2.24081879779632,20,200,201,220
block2,elastic_net,55,2.7142318441627635,20,200,201,220
block2,elastic_net,56,2.704710208789271,20,200,201,220
block2,elastic_net,57,2.6211470410872346,20,200,201,220
block2,elastic_net,58,2.142356630709195,20,200,201,220
block2,elastic_net,59,2.713891107135094,20,200,201,220
block2,elastic_net,60,2.7013679150470113,20,200,201,220
block2,elastic_net,61,2.593002058624134,20,200,201,220
block2,elastic_net,62,2.717261416193768,20,200,201,220
block2,elastic_net,63,2.716996855728566,20,200,201,220
block2,elastic_net,64,2.7145159767653193,20,200,201,220
block2,elastic_net,65,2.699176414505302,20,200,201,220
block2,elastic_net,66,2.673281885165322,20,200,201,220
block2,elastic_net,67,2.7167899674879172,20,200,201,220
block2,elastic_net,68,2.713019471392271,20,200,201,220
block2,elastic_net,69,2.6799983626589627,20,200,201,220
block2,elastic_net,70,2.4244937501603023,20,200,201,220
block2,elastic_net,71,2.7164042160865,20,200,201,220
block2,elastic_net,72,2.709117189173889,20,200,201,220
block2,elastic_net,73,2.6465359453730763,20,200,201,220
block2,elastic_net,74,2.26393235935059,20,200,201,220
block2,elastic_net,75,2.716018496395849,20,200,201,220
block2,elastic_net,76,2.7056423010340382,20,200,201,220
block2,elastic_net,77,2.6135280403584127,20,200,201,220
block2,elastic_net,78,2.176035665195277,20,200,201,220
block2,elastic_net,79,2.7156325654028723,20,200,201,220
block2,elastic_net,80,2.7021967852727404,20,200,201,220
block2,elastic_net,81,2.5810359935593987,20,200,201,220
block2,elastic_net,82,2.1285382818249783,20,200,201,220
block2,elastic_net,83,2.157803178173939,20,200,201,220
block2,elastic_net,84,2.2335219422886063,20,200,201,220
block2,elastic_net,85,2.5759734714156974,20,200,201,220
block2,elastic_net,86,2.618034279176856,20,200,201,220
block2,elastic_net,87,2.63698994737499,20,200,201,220
block2,elastic_net,88,2.642116223814419,20,200,201,220
block2,elastic_net,89,2.6403138338562147,20,200,201,220
block2,elastic_net,90,2.632903785328943,20,200,201,220
block2,elastic_net,91,2.6309759067488607,20,200,201,220
block2,elastic_net,92,2.634594881551058,20,200,201,220
block2,elastic_net,93,2.2095804303776987,20,200,201,220
block2,elastic_net,94,2.2714665291857106,20,200,201,220
block2,elastic_net,95,1.7052490788070254,20,200,201,220
block2,elastic_net,96,1.7705859244821212,20,200,201,220
block2,elastic_net,97,2.0338542539751714,20,200,201,220
block2,elastic_net,98,2.196814329444629,20,200,201,220
block2,elastic_net,99,1.69837383005958,20,200,201,220
block2,elastic_net,100,2.385814219220492,20,200,201,220
block2,elastic_net,101,2.375161504981347,20,200,201,220
block2,elastic_net,102,2.3466356762231286,20,200,201,220
block2,elastic_net,103,2.380381356468253,20,200,201,220
block2,elastic_net,104,2.4220033889920765,20,200,201,220
block2,elastic_net,105,2.3617460850067435,20,200,201,220
block2,elastic_net,106,2.2090862871297343,20,200,201,220
block2,elastic_net,107,2.234602068090294,20,200,201,220
block2,elastic_net,108,2.2679044307405043,20,200,201,220
block2,elastic_net,109,2.422820325410751,20,200,201,220
