block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block2,elastic_net,35,126,2.6330387392177754,20,200,201,220
block2,elastic_net,36,127,2.63025892779905,20,200,201,220
block2,elastic_net,37,128,2.604139987507087,20,200,201,220
block2,elastic_net,38,129,2.5883465530414393,20,200,201,220
block2,elastic_net,39,133,2.632973567138005,20,200,201,220
block2,elastic_net,40,134,2.6295847503769947,20,200,201,220
block2,elastic_net,41,135,2.597961297709726,20,200,201,220
block2,elastic_net,42,136,2.5890486466334988,20,200,201,220
block2,elastic_net,43,140,2.7151277746750426,20,200,201,220
block2,elastic_net,44,141,2.7146600880418243,20,200,201,220
block2,elastic_net,45,142,2.7100750223520467,20,200,201,220
block2,elastic_net,46,143,2.672164682887201,20,200,201,220
block2,elastic_net,47,147,2.7149012432506314,20,200,201,220
block2,elastic_net,48,148,2.7114097430320987,20,200,201,220
block2,elastic_net,49,149,2.6784037233399745,20,200,201,220
block2,elastic_net,50,150,2.41448329010765,20,200,201,220
block2,elastic_net,51,154,2.7145653236228453,20,200,201,220
block2,elastic_net,52,155,2.708063004315662,20,200,201,220
block2,elastic_net,53,156,2.6496230321809078,20,200,201,220
block2,elastic_net,54,157,2.24081879779632,20,200,201,220
block2,elastic_net,55,161,2.7142318441627635,20,200,201,220
block2,elastic_net,56,162,2.704710208789271,20,200,201,220
block2,elastic_net,57,163,2.6211470410872346,20,200,201,220
block2,elastic_net,58,164,2.142356630709195,20,200,201,220
block2,elastic_net,59,168,2.713891107135094,20,200,201,220
block2,elastic_net,60,169,2.7013679150470113,20,200,201,220
block2,elastic_net,61,170,2.5930020586241334,20,200,201,220
block2,elastic_net,62,175,2.717261416193768,20,200,201,220
block2,elastic_net,63,176,2.716996855728566,20,200,201,220
block2,elastic_net,64,177,2.7145159767653193,20,200,201,220
block2,elastic_net,65,178,2.699176414505302,20,200,201,220
block2,elastic_net,66,179,2.673281885165322,20,200,201,220
block2,elastic_net,67,182,2.7167899674879172,20,200,201,220
block2,elastic_net,68,183,2.713019471392271,20,200,201,220
