block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block2,elastic_net,137,1096,2.6243771047282487,20,200,201,220
block2,elastic_net,138,1109,2.186010019628671,20,200,201,220
block2,elastic_net,139,1116,2.2299579311321196,20,200,201,220
block2,elastic_net,140,1186,2.7574693793069103,20,200,201,220
block2,elastic_net,141,1195,2.5188937329205814,20,200,201,220
block2,elastic_net,142,1230,2.5575467921616286,20,200,201,220
block2,elastic_net,143,1319,2.2815686457438713,20,200,201,220
block2,elastic_net,144,1326,2.3396171294729253,20,200,201,220
block2,elastic_net,145,1480,2.000434838722266,20,200,201,220
block2,elastic_net,146,1481,2.424184970838228,20,200,201,220
block2,elastic_net,147,1487,2.0717998497358403,20,200,201,220
block2,elastic_net,148,1494,2.155757426088136,20,200,201,220
block2,elastic_net,149,1501,2.2347715041549217,20,200,201,220
block2,elastic_net,150,1515,1.9936862082871631,20,200,201,220
block2,elastic_net,151,1516,2.6007939653560075,20,200,201,220
block2,elastic_net,152,1522,2.1162488420652985,20,200,201,220
block2,elastic_net,153,1529,2.173990922317393,20,200,201,220
block2,elastic_net,154,1536,2.224481165489009,20,200,201,220
block2,elastic_net,155,1540,2.62470253171887,20,200,201,220
block2,elastic_net,156,1541,2.623959182017728,20,200,201,220
block2,elastic_net,157,1542,2.617314984640357,20,200,201,220
block2,elastic_net,158,1547,2.6246893734647467,20,200,201,220
block2,elastic_net,159,1548,2.623828648028311,20,200,201,220
block2,elastic_net,160,1549,2.6163346490316166,20,200,201,220
block2,elastic_net,161,1554,2.6246764194238783,20,200,201,220
block2,elastic_net,162,1555,2.623704215638395,20,200,201,220
block2,elastic_net,163,1556,2.6154485584567073,20,200,201,220
block2,elastic_net,164,1561,2.6246630715496786,20,200,201,220
block2,elastic_net,165,1562,2.623572405365755,20,200,201,220
block2,elastic_net,166,1563,2.6149117649599103,20,200,201,220
block2,elastic_net,167,1568,2.6246502983310376,20,200,201,220
block2,elastic_net,168,1569,2.6234493006328194,20,200,201,220
