block,model,config_id,rmse,n_oos,train_end,oos_start,oos_end
block3,extra_trees_without_target,1,1.4731701834889217,20,220,221,240
block3,extra_trees_without_target,2,1.4737831083846316,20,220,221,240
block3,extra_trees_without_target,3,1.4853782815396734,20,220,221,240
block3,extra_trees_without_target,4,1.47658176046482,20,220,221,240
block3,extra_trees_without_target,5,1.4735203962138288,20,220,221,240
block3,extra_trees_without_target,6,1.4757396617359986,20,220,221,240
block3,extra_trees_without_target,7,1.4711465951582532,20,220,221,240
block3,extra_trees_without_target,8,1.4754134129905907,20,220,221,240
block3,extra_trees_without_target,9,1.4776675970228774,20,220,221,240
block3,extra_trees_without_target,10,1.4924331506742057,20,220,221,240
block3,extra_trees_without_target,11,1.4827571186281543,20,220,221,240
block3,extra_trees_without_target,12,1.4826717382862018,20,220,221,240
block3,extra_trees_without_target,13,1.4798151590327049,20,220,221,240
block3,extra_trees_without_target,14,1.488162663687205,20,220,221,240
block3,extra_trees_without_target,15,1.5252949626027108,20,220,221,240
block3,extra_trees_without_target,16,1.492787319714508,20,220,221,240
block3,extra_trees_without_target,17,1.486155594991163,20,220,221,240
block3,extra_trees_without_target,18,1.5053753249911452,20,220,221,240
block3,extra_trees_without_target,19,1.5040405402154056,20,220,221,240
block3,extra_trees_without_target,20,1.4939758962311558,20,220,221,240
