block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block1,elastic_net_without_target_700,505,504,1.0231175607692098,20,180,181,200
block1,elastic_net_without_target_700,506,505,1.0227040041027542,20,180,181,200
block1,elastic_net_without_target_700,507,506,1.0187505556140433,20,180,181,200
block1,elastic_net_without_target_700,508,507,0.9949480348178291,20,180,181,200
block1,elastic_net_without_target_700,509,508,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,510,509,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,511,510,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,512,511,1.0231011709119229,20,180,181,200
block1,elastic_net_without_target_700,513,512,1.0225417137042236,20,180,181,200
block1,elastic_net_without_target_700,514,513,1.017289744413991,20,180,181,200
block1,elastic_net_without_target_700,515,514,0.9953030832921173,20,180,181,200
block1,elastic_net_without_target_700,516,515,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,517,516,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,518,517,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,519,518,1.0230847872094353,20,180,181,200
block1,elastic_net_without_target_700,520,519,1.0223800414432023,20,180,181,200
block1,elastic_net_without_target_700,521,520,1.0160371690855716,20,180,181,200
block1,elastic_net_without_target_700,522,521,0.9956313917302078,20,180,181,200
block1,elastic_net_without_target_700,523,522,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,524,523,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,525,524,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,526,525,1.0989080706083603,20,180,181,200
block1,elastic_net_without_target_700,527,526,1.0986190422006645,20,180,181,200
block1,elastic_net_without_target_700,528,527,1.0958014305325225,20,180,181,200
block1,elastic_net_without_target_700,529,528,1.0734893929373497,20,180,181,200
block1,elastic_net_without_target_700,530,529,1.0222744078604753,20,180,181,200
block1,elastic_net_without_target_700,531,530,1.054057192534833,20,180,181,200
block1,elastic_net_without_target_700,532,531,1.0739068594110932,20,180,181,200
block1,elastic_net_without_target_700,533,532,1.0988528267651143,20,180,181,200
block1,elastic_net_without_target_700,534,533,1.0980686788117575,20,180,181,200
block1,elastic_net_without_target_700,535,534,1.0900572952130851,20,180,181,200
block1,elastic_net_without_target_700,536,535,1.0331094173412911,20,180,181,200
block1,elastic_net_without_target_700,537,536,1.0537671630076006,20,180,181,200
block1,elastic_net_without_target_700,538,537,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,539,538,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,540,539,1.0987976780586413,20,180,181,200
block1,elastic_net_without_target_700,541,540,1.0975139907576346,20,180,181,200
block1,elastic_net_without_target_700,542,541,1.0844864008626354,20,180,181,200
block1,elastic_net_without_target_700,543,542,1.0032726350293277,20,180,181,200
block1,elastic_net_without_target_700,544,543,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,545,544,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,546,545,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,547,546,1.0987425397441652,20,180,181,200
block1,elastic_net_without_target_700,548,547,1.0969417158779202,20,180,181,200
block1,elastic_net_without_target_700,549,548,1.079104866417521,20,180,181,200
block1,elastic_net_without_target_700,550,549,0.9937014576205567,20,180,181,200
block1,elastic_net_without_target_700,551,550,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,552,551,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,553,552,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,554,553,1.0986874118265613,20,180,181,200
block1,elastic_net_without_target_700,555,554,1.096302528851879,20,180,181,200
block1,elastic_net_without_target_700,556,555,1.0733738275793652,20,180,181,200
block1,elastic_net_without_target_700,557,556,0.9910859060616388,20,180,181,200
block1,elastic_net_without_target_700,558,557,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,559,558,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,560,559,1.0767655669666252,20,180,181,200
block1,elastic_net_without_target_700,561,560,2.052844820383223,20,180,181,200
block1,elastic_net_without_target_700,562,561,2.051186976858449,20,180,181,200
block1,elastic_net_without_target_700,563,562,2.034795784646609,20,180,181,200
block1,elastic_net_without_target_700,564,563,1.887883155010739,20,180,181,200
block1,elastic_net_without_target_700,565,564,1.2518051837247433,20,180,181,200
block1,elastic_net_without_target_700,566,565,1.0461441324723428,20,180,181,200
block1,elastic_net_without_target_700,567,566,1.0870427948331747,20,180,181,200
block1,elastic_net_without_target_700,568,567,2.0525908615505757,20,180,181,200
block1,elastic_net_without_target_700,569,568,2.0486516802310137,20,180,181,200
block1,elastic_net_without_target_700,570,569,2.009873767215662,20,180,181,200
block1,elastic_net_without_target_700,571,570,1.6405593441814181,20,180,181,200
block1,elastic_net_without_target_700,572,571,1.053882704875951,20,180,181,200
block1,elastic_net_without_target_700,573,572,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,574,573,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,575,574,2.052336939545414,20,180,181,200
block1,elastic_net_without_target_700,576,575,2.0461200885785376,20,180,181,200
block1,elastic_net_without_target_700,577,576,1.9804710722731507,20,180,181,200
block1,elastic_net_without_target_700,578,577,1.487550640688536,20,180,181,200
block1,elastic_net_without_target_700,579,578,1.0932750946916299,20,180,181,200
block1,elastic_net_without_target_700,580,579,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,581,580,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,582,581,2.0520830543925985,20,180,181,200
block1,elastic_net_without_target_700,583,582,2.0435922269043454,20,180,181,200
block1,elastic_net_without_target_700,584,583,1.9482926210227105,20,180,181,200
block1,elastic_net_without_target_700,585,584,1.3749112292265637,20,180,181,200
block1,elastic_net_without_target_700,586,585,1.0938120688922108,20,180,181,200
block1,elastic_net_without_target_700,587,586,1.0938120688922108,20,180,181,200
