block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block1,elastic_net,673,672,1.5231113071794582,20,180,181,200
block1,elastic_net,674,673,0.9875187249852954,20,180,181,200
block1,elastic_net,675,674,0.9889252237242867,20,180,181,200
block1,elastic_net,676,675,1.0279336589514048,20,180,181,200
block1,elastic_net,677,676,1.0228779755254394,20,180,181,200
block1,elastic_net,678,677,1.0767655669666252,20,180,181,200
block1,elastic_net,679,678,1.0767655669666252,20,180,181,200
block1,elastic_net,680,679,1.2217183660742652,20,180,181,200
block1,elastic_net,681,680,1.07577495804059,20,180,181,200
block1,elastic_net,682,681,1.0368439364061817,20,180,181,200
block1,elastic_net,683,682,1.0993032952082995,20,180,181,200
block1,elastic_net,684,683,1.0767655669666252,20,180,181,200
block1,elastic_net,685,684,1.0767655669666252,20,180,181,200
block1,elastic_net,686,685,1.0767655669666252,20,180,181,200
block1,elastic_net,687,686,1.0350818832040516,20,180,181,200
block1,elastic_net,688,687,1.0806308281593058,20,180,181,200
block1,elastic_net,689,688,1.0252660409352983,20,180,181,200
block1,elastic_net,690,689,1.1047780611874083,20,180,181,200
block1,elastic_net,691,690,1.0767655669666252,20,180,181,200
block1,elastic_net,692,691,1.0767655669666252,20,180,181,200
block1,elastic_net,693,692,1.0767655669666252,20,180,181,200
block1,elastic_net,694,693,1.0004354642227453,20,180,181,200
block1,elastic_net,695,694,1.070254755621926,20,180,181,200
block1,elastic_net,696,695,1.0382210550871263,20,180,181,200
block1,elastic_net,697,696,1.079384519628371,20,180,181,200
block1,elastic_net,698,697,1.0767655669666252,20,180,181,200
block1,elastic_net,699,698,1.0767655669666252,20,180,181,200
block1,elastic_net,700,699,1.0767655669666252,20,180,181,200
block1,elastic_net,701,700,1.0290832238537826,20,180,181,200
block1,elastic_net,702,701,1.0286201825431391,20,180,181,200
block1,elastic_net,703,702,1.024554663334105,20,180,181,200
block1,elastic_net,704,703,1.0100027781035739,20,180,181,200
block1,elastic_net,705,704,1.0258686907190468,20,180,181,200
block1,elastic_net,706,705,1.0777677304783086,20,180,181,200
block1,elastic_net,707,706,1.0919807385163813,20,180,181,200
block1,elastic_net,708,707,1.0290720142517213,20,180,181,200
block1,elastic_net,709,708,1.0285069074829543,20,180,181,200
block1,elastic_net,710,709,1.0234099567647132,20,180,181,200
block1,elastic_net,711,710,1.0014189598215464,20,180,181,200
block1,elastic_net,712,711,1.1105749819966815,20,180,181,200
block1,elastic_net,713,712,1.0938120688922108,20,180,181,200
block1,elastic_net,714,713,1.0938120688922108,20,180,181,200
block1,elastic_net,715,714,1.0290607932577835,20,180,181,200
block1,elastic_net,716,715,1.028395440959732,20,180,181,200
block1,elastic_net,717,716,1.0222727666459868,20,180,181,200
block1,elastic_net,718,717,1.0016934350266655,20,180,181,200
block1,elastic_net,719,718,1.0938120688922108,20,180,181,200
block1,elastic_net,720,719,1.0938120688922108,20,180,181,200
block1,elastic_net,721,720,1.0938120688922108,20,180,181,200
block1,elastic_net,722,721,1.0290495884231505,20,180,181,200
block1,elastic_net,723,722,1.028282740895006,20,180,181,200
block1,elastic_net,724,723,1.0211457623527587,20,180,181,200
block1,elastic_net,725,724,1.0150611315528975,20,180,181,200
block1,elastic_net,726,725,1.0938120688922108,20,180,181,200
block1,elastic_net,727,726,1.0938120688922108,20,180,181,200
block1,elastic_net,728,727,1.0938120688922108,20,180,181,200
block1,elastic_net,729,728,1.0290376612175631,20,180,181,200
block1,elastic_net,730,729,1.0281713408306667,20,180,181,200
block1,elastic_net,731,730,1.0200256804198238,20,180,181,200
block1,elastic_net,732,731,1.0276015286737388,20,180,181,200
block1,elastic_net,733,732,1.0938120688922108,20,180,181,200
block1,elastic_net,734,733,1.0938120688922108,20,180,181,200
block1,elastic_net,735,734,1.0938120688922108,20,180,181,200
block1,elastic_net,736,735,1.0635480940440647,20,180,181,200
block1,elastic_net,737,736,1.0623806075095408,20,180,181,200
block1,elastic_net,738,737,1.0525645592348354,20,180,181,200
block1,elastic_net,739,738,1.020214036748596,20,180,181,200
block1,elastic_net,740,739,1.0082919277764895,20,180,181,200
block1,elastic_net,741,740,1.057306064018358,20,180,181,200
block1,elastic_net,742,741,1.0744719798645626,20,180,181,200
block1,elastic_net,743,742,1.06354140525916,20,180,181,200
block1,elastic_net,744,743,1.0623167796524569,20,180,181,200
block1,elastic_net,745,744,1.0505968878965604,20,180,181,200
block1,elastic_net,746,745,1.008931909591958,20,180,181,200
block1,elastic_net,747,746,1.0886470029083266,20,180,181,200
block1,elastic_net,748,747,1.0767655669666252,20,180,181,200
block1,elastic_net,749,748,1.0767655669666252,20,180,181,200
block1,elastic_net,750,749,1.0635348423953361,20,180,181,200
block1,elastic_net,751,750,1.0622476129035252,20,180,181,200
block1,elastic_net,752,751,1.0486463412840719,20,180,181,200
block1,elastic_net,753,752,1.0054405911430346,20,180,181,200
block1,elastic_net,754,753,1.0767655669666252,20,180,181,200
block1,elastic_net,755,754,1.0767655669666252,20,180,181,200
block1,elastic_net,756,755,1.0767655669666252,20,180,181,200
block1,elastic_net,757,756,1.0635282740982714,20,180,181,200
block1,elastic_net,758,757,1.0621893367476098,20,180,181,200
block1,elastic_net,759,758,1.0465491680930676,20,180,181,200
block1,elastic_net,760,759,1.0073985121956606,20,180,181,200
block1,elastic_net,761,760,1.0767655669666252,20,180,181,200
block1,elastic_net,762,761,1.0767655669666252,20,180,181,200
block1,elastic_net,763,762,1.0767655669666252,20,180,181,200
block1,elastic_net,764,763,1.0635219265954108,20,180,181,200
block1,elastic_net,765,764,1.0621211698877635,20,180,181,200
block1,elastic_net,766,765,1.044111197471753,20,180,181,200
block1,elastic_net,767,766,1.0239202903425713,20,180,181,200
block1,elastic_net,768,767,1.0767655669666252,20,180,181,200
block1,elastic_net,769,768,1.0767655669666252,20,180,181,200
block1,elastic_net,770,769,1.0767655669666252,20,180,181,200
block1,elastic_net,771,770,1.1767207697748907,20,180,181,200
block1,elastic_net,772,771,1.1760561157214313,20,180,181,200
block1,elastic_net,773,772,1.1718836445952832,20,180,181,200
block1,elastic_net,774,773,1.1387700354603745,20,180,181,200
block1,elastic_net,775,774,1.055247505159679,20,180,181,200
block1,elastic_net,776,775,1.0756674035499338,20,180,181,200
block1,elastic_net,777,776,1.091588020146705,20,180,181,200
