block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block1,elastic_net,505,504,1.2364343159646825,20,180,181,200
block1,elastic_net,506,505,1.234985716988248,20,180,181,200
block1,elastic_net,507,506,1.220834686875955,20,180,181,200
block1,elastic_net,508,507,1.1335720853178437,20,180,181,200
block1,elastic_net,509,508,1.0967703222748997,20,180,181,200
block1,elastic_net,510,509,1.0967703222748997,20,180,181,200
block1,elastic_net,511,510,1.0967703222748997,20,180,181,200
block1,elastic_net,512,511,1.2363751345953833,20,180,181,200
block1,elastic_net,513,512,1.234395539846958,20,180,181,200
block1,elastic_net,514,513,1.2150677838926842,20,180,181,200
block1,elastic_net,515,514,1.1170387124914662,20,180,181,200
block1,elastic_net,516,515,1.0967703222748997,20,180,181,200
block1,elastic_net,517,516,1.0967703222748997,20,180,181,200
block1,elastic_net,518,517,1.0967703222748997,20,180,181,200
block1,elastic_net,519,518,1.236316685314585,20,180,181,200
block1,elastic_net,520,519,1.2338048779393238,20,180,181,200
block1,elastic_net,521,520,1.2093235641719617,20,180,181,200
block1,elastic_net,522,521,1.1083066648359248,20,180,181,200
block1,elastic_net,523,522,1.0967703222748997,20,180,181,200
block1,elastic_net,524,523,1.0967703222748997,20,180,181,200
block1,elastic_net,525,524,1.0967703222748997,20,180,181,200
block1,elastic_net,526,525,1.2983201577082204,20,180,181,200
block1,elastic_net,527,526,1.297418349150275,20,180,181,200
block1,elastic_net,528,527,1.2888577889362274,20,180,181,200
block1,elastic_net,529,528,1.2288722629186934,20,180,181,200
block1,elastic_net,530,529,1.0713074565253542,20,180,181,200
block1,elastic_net,531,530,1.0566273566392141,20,180,181,200
block1,elastic_net,532,531,1.075017675897558,20,180,181,200
block1,elastic_net,533,532,1.2982490169366216,20,180,181,200
block1,elastic_net,534,533,1.2967093360643223,20,180,181,200
block1,elastic_net,535,534,1.2819107159414398,20,180,181,200
block1,elastic_net,536,535,1.1827592415459418,20,180,181,200
block1,elastic_net,537,536,1.0425800866018573,20,180,181,200
block1,elastic_net,538,537,1.0778985501666927,20,180,181,200
block1,elastic_net,539,538,1.0778985501666927,20,180,181,200
block1,elastic_net,540,539,1.2981776271795424,20,180,181,200
block1,elastic_net,541,540,1.2960017573136942,20,180,181,200
block1,elastic_net,542,541,1.2750239145730031,20,180,181,200
block1,elastic_net,543,542,1.1517494764334169,20,180,181,200
block1,elastic_net,544,543,1.0778985501666927,20,180,181,200
block1,elastic_net,545,544,1.0778985501666927,20,180,181,200
block1,elastic_net,546,545,1.0778985501666927,20,180,181,200
block1,elastic_net,547,546,1.2981069658137188,20,180,181,200
block1,elastic_net,548,547,1.2952836955145313,20,180,181,200
block1,elastic_net,549,548,1.2700242865189213,20,180,181,200
block1,elastic_net,550,549,1.124736208704701,20,180,181,200
block1,elastic_net,551,550,1.0778985501666927,20,180,181,200
