block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block1,elastic_net,1177,1176,1.1514396168662306,20,180,181,200
block1,elastic_net,1178,1177,1.1507633652287528,20,180,181,200
block1,elastic_net,1179,1178,1.144372553656679,20,180,181,200
block1,elastic_net,1180,1179,1.0554157829201438,20,180,181,200
block1,elastic_net,1181,1180,1.0767655669666252,20,180,181,200
block1,elastic_net,1182,1181,1.0767655669666252,20,180,181,200
block1,elastic_net,1183,1182,1.0767655669666252,20,180,181,200
block1,elastic_net,1184,1183,1.1513719281575625,20,180,181,200
block1,elastic_net,1185,1184,1.1501111501044203,20,180,181,200
block1,elastic_net,1186,1185,1.1387310950647047,20,180,181,200
block1,elastic_net,1187,1186,0.9816049041554264,20,180,181,200
block1,elastic_net,1188,1187,1.0767655669666252,20,180,181,200
block1,elastic_net,1189,1188,1.0767655669666252,20,180,181,200
block1,elastic_net,1190,1189,1.0767655669666252,20,180,181,200
block1,elastic_net,1191,1190,2.8747268925587806,20,180,181,200
block1,elastic_net,1192,1191,2.8708800606197684,20,180,181,200
block1,elastic_net,1193,1192,2.833037597125288,20,180,181,200
block1,elastic_net,1194,1193,2.510094041405131,20,180,181,200
block1,elastic_net,1195,1194,1.310783028198332,20,180,181,200
block1,elastic_net,1196,1195,0.9613798910514109,20,180,181,200
block1,elastic_net,1197,1196,1.0759307730255094,20,180,181,200
block1,elastic_net,1198,1197,2.873166066160591,20,180,181,200
block1,elastic_net,1199,1198,2.8591109787187596,20,180,181,200
block1,elastic_net,1200,1199,2.723415768937077,20,180,181,200
block1,elastic_net,1201,1200,1.7438795928771496,20,180,181,200
block1,elastic_net,1202,1201,1.167310688905104,20,180,181,200
block1,elastic_net,1203,1202,1.0938120688922108,20,180,181,200
block1,elastic_net,1204,1203,1.0938120688922108,20,180,181,200
block1,elastic_net,1205,1204,2.871855601275438,20,180,181,200
block1,elastic_net,1206,1205,2.848265148309375,20,180,181,200
block1,elastic_net,1207,1206,2.616977001015614,20,180,181,200
block1,elastic_net,1208,1207,1.44377992640688,20,180,181,200
block1,elastic_net,1209,1208,1.1026334717856483,20,180,181,200
block1,elastic_net,1210,1209,1.0938120688922108,20,180,181,200
block1,elastic_net,1211,1210,1.0938120688922108,20,180,181,200
block1,elastic_net,1212,1211,2.870509125531164,20,180,181,200
block1,elastic_net,1213,1212,2.837342449210961,20,180,181,200
block1,elastic_net,1214,1213,2.512222892584116,20,180,181,200
block1,elastic_net,1215,1214,1.4099756472308294,20,180,181,200
block1,elastic_net,1216,1215,1.0938120688922108,20,180,181,200
block1,elastic_net,1217,1216,1.0938120688922108,20,180,181,200
block1,elastic_net,1218,1217,1.0938120688922108,20,180,181,200
block1,elastic_net,1219,1218,2.8691775104593416,20,180,181,200
block1,elastic_net,1220,1219,2.8264552649663734,20,180,181,200
block1,elastic_net,1221,1220,2.4085896667970155,20,180,181,200
block1,elastic_net,1222,1221,1.412051972965297,20,180,181,200
block1,elastic_net,1223,1222,1.0938120688922108,20,180,181,200
block1,elastic_net,1224,1223,1.0938120688922108,20,180,181,200
