block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block1,elastic_net,841,840,1.0874448463843418,20,180,181,200
block1,elastic_net,842,841,1.0862151341994764,20,180,181,200
block1,elastic_net,843,842,1.0750525329677911,20,180,181,200
block1,elastic_net,844,843,1.018298231815127,20,180,181,200
block1,elastic_net,845,844,0.9824386412560671,20,180,181,200
block1,elastic_net,846,845,1.051547824845136,20,180,181,200
block1,elastic_net,847,846,1.0903126696573708,20,180,181,200
block1,elastic_net,848,847,1.0873203223028451,20,180,181,200
block1,elastic_net,849,848,1.0843046374720973,20,180,181,200
block1,elastic_net,850,849,1.0574174370160687,20,180,181,200
block1,elastic_net,851,850,0.9482731537202462,20,180,181,200
block1,elastic_net,852,851,1.0780100688528422,20,180,181,200
block1,elastic_net,853,852,1.0967703222748997,20,180,181,200
block1,elastic_net,854,853,1.0967703222748997,20,180,181,200
block1,elastic_net,855,854,1.0871958199048666,20,180,181,200
block1,elastic_net,856,855,1.0824757103029916,20,180,181,200
block1,elastic_net,857,856,1.0416995206581872,20,180,181,200
block1,elastic_net,858,857,0.9480090570656078,20,180,181,200
block1,elastic_net,859,858,1.0967703222748997,20,180,181,200
block1,elastic_net,860,859,1.0967703222748997,20,180,181,200
block1,elastic_net,861,860,1.0967703222748997,20,180,181,200
block1,elastic_net,862,861,1.0870176259250792,20,180,181,200
block1,elastic_net,863,862,1.0806737815672025,20,180,181,200
block1,elastic_net,864,863,1.0252345978362163,20,180,181,200
block1,elastic_net,865,864,0.9518481683288309,20,180,181,200
block1,elastic_net,866,865,1.0967703222748997,20,180,181,200
block1,elastic_net,867,866,1.0967703222748997,20,180,181,200
block1,elastic_net,868,867,1.0967703222748997,20,180,181,200
block1,elastic_net,869,868,1.0868320973613292,20,180,181,200
block1,elastic_net,870,869,1.0788670282660107,20,180,181,200
block1,elastic_net,871,870,1.0080272247093343,20,180,181,200
block1,elastic_net,872,871,0.9602830382799752,20,180,181,200
block1,elastic_net,873,872,1.0967703222748997,20,180,181,200
block1,elastic_net,874,873,1.0967703222748997,20,180,181,200
block1,elastic_net,875,874,1.0967703222748997,20,180,181,200
block1,elastic_net,876,875,1.137746566323322,20,180,181,200
block1,elastic_net,877,876,1.1366518186854764,20,180,181,200
block1,elastic_net,878,877,1.1265370744351886,20,180,181,200
block1,elastic_net,879,878,1.0682715664214335,20,180,181,200
block1,elastic_net,880,879,0.9878327807449584,20,180,181,200
block1,elastic_net,881,880,1.0336512145447487,20,180,181,200
block1,elastic_net,882,881,1.0712897233278975,20,180,181,200
block1,elastic_net,883,882,1.1375840334913223,20,180,181,200
block1,elastic_net,884,883,1.135038919442168,20,180,181,200
