block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block1,elastic_net,1345,1344,1.129236089582578,20,180,181,200
block1,elastic_net,1346,1345,1.127648218729534,20,180,181,200
block1,elastic_net,1347,1346,1.1124589439866706,20,180,181,200
block1,elastic_net,1348,1347,1.0483592147295078,20,180,181,200
block1,elastic_net,1349,1348,1.0967703222748997,20,180,181,200
block1,elastic_net,1350,1349,1.0967703222748997,20,180,181,200
block1,elastic_net,1351,1350,1.0967703222748997,20,180,181,200
block1,elastic_net,1352,1351,1.1291762969654335,20,180,181,200
block1,elastic_net,1353,1352,1.1270513868108538,20,180,181,200
block1,elastic_net,1354,1353,1.1071117376902766,20,180,181,200
block1,elastic_net,1355,1354,1.0464205816440744,20,180,181,200
block1,elastic_net,1356,1355,1.0967703222748997,20,180,181,200
block1,elastic_net,1357,1356,1.0967703222748997,20,180,181,200
block1,elastic_net,1358,1357,1.0967703222748997,20,180,181,200
block1,elastic_net,1359,1358,1.1291171471156596,20,180,181,200
block1,elastic_net,1360,1359,1.1264635435282513,20,180,181,200
block1,elastic_net,1361,1360,1.1020360812122096,20,180,181,200
block1,elastic_net,1362,1361,1.0422576178496745,20,180,181,200
block1,elastic_net,1363,1362,1.0967703222748997,20,180,181,200
block1,elastic_net,1364,1363,1.0967703222748997,20,180,181,200
block1,elastic_net,1365,1364,1.0967703222748997,20,180,181,200
block1,elastic_net,1366,1365,1.2097826584763278,20,180,181,200
block1,elastic_net,1367,1366,1.2086253334095252,20,180,181,200
block1,elastic_net,1368,1367,1.1978047862608974,20,180,181,200
block1,elastic_net,1369,1368,1.1315700022684754,20,180,181,200
block1,elastic_net,1370,1369,1.019232886773476,20,180,181,200
block1,elastic_net,1371,1370,1.0477399279860204,20,180,181,200
block1,elastic_net,1372,1371,1.0740420192906233,20,180,181,200
block1,elastic_net,1373,1372,1.2097064919439515,20,180,181,200
block1,elastic_net,1374,1373,1.2078694307133264,20,180,181,200
block1,elastic_net,1375,1374,1.1900437877893317,20,180,181,200
block1,elastic_net,1376,1375,1.0840715528636378,20,180,181,200
block1,elastic_net,1377,1376,1.0514284124540627,20,180,181,200
block1,elastic_net,1378,1377,1.0778985501666927,20,180,181,200
block1,elastic_net,1379,1378,1.0778985501666927,20,180,181,200
block1,elastic_net,1380,1379,1.2096310626809668,20,180,181,200
block1,elastic_net,1381,1380,1.2071084412869122,20,180,181,200
block1,elastic_net,1382,1381,1.182367965767601,20,180,181,200
block1,elastic_net,1383,1382,1.0407204327991597,20,180,181,200
block1,elastic_net,1384,1383,1.0778985501666927,20,180,181,200
block1,elastic_net,1385,1384,1.0778985501666927,20,180,181,200
block1,elastic_net,1386,1385,1.0778985501666927,20,180,181,200
block1,elastic_net,1387,1386,1.2095538493431335,20,180,181,200
block1,elastic_net,1388,1387,1.2063545310367618,20,180,181,200
block1,elastic_net,1389,1388,1.1746350152444416,20,180,181,200
block1,elastic_net,1390,1389,1.0256495007840218,20,180,181,200
block1,elastic_net,1391,1390,1.0778985501666927,20,180,181,200
block1,elastic_net,1392,1391,1.0778985501666927,20,180,181,200
block1,elastic_net,1393,1392,1.0778985501666927,20,180,181,200
block1,elastic_net,1394,1393,1.209478403686154,20,180,181,200
block1,elastic_net,1395,1394,1.2055847660145167,20,180,181,200
block1,elastic_net,1396,1395,1.1668452995047167,20,180,181,200
block1,elastic_net,1397,1396,1.0239568150032525,20,180,181,200
block1,elastic_net,1398,1397,1.0778985501666927,20,180,181,200
block1,elastic_net,1399,1398,1.0778985501666927,20,180,181,200
block1,elastic_net,1400,1399,1.0778985501666927,20,180,181,200
block1,elastic_net,1401,1400,1.2775030586467477,20,180,181,200
block1,elastic_net,1402,1401,1.2762962433608782,20,180,181,200
block1,elastic_net,1403,1402,1.2649270880536565,20,180,181,200
block1,elastic_net,1404,1403,1.1930595672403679,20,180,181,200
block1,elastic_net,1405,1404,1.075455156705851,20,180,181,200
block1,elastic_net,1406,1405,1.0839065294265593,20,180,181,200
block1,elastic_net,1407,1406,1.095193572132972,20,180,181,200
block1,elastic_net,1408,1407,1.2774432213779991,20,180,181,200
block1,elastic_net,1409,1408,1.2756910443261946,20,180,181,200
block1,elastic_net,1410,1409,1.2593804037147536,20,180,181,200
block1,elastic_net,1411,1410,1.1640666432318711,20,180,181,200
block1,elastic_net,1412,1411,1.0726013925902038,20,180,181,200
block1,elastic_net,1413,1412,1.0967703222748997,20,180,181,200
block1,elastic_net,1414,1413,1.0967703222748997,20,180,181,200
block1,elastic_net,1415,1414,1.2773842684826724,20,180,181,200
