block,model,config_id,config_global_id,rmse,n_oos,train_end,oos_start,oos_end
block1,elastic_net,337,336,1.0609810356103542,20,180,181,200
block1,elastic_net,338,337,1.0601541506242667,20,180,181,200
block1,elastic_net,339,338,1.0540864140800124,20,180,181,200
block1,elastic_net,340,339,0.9805138484020184,20,180,181,200
block1,elastic_net,341,340,1.0767655669666252,20,180,181,200
block1,elastic_net,342,341,1.0767655669666252,20,180,181,200
block1,elastic_net,343,342,1.0767655669666252,20,180,181,200
block1,elastic_net,344,343,1.060976963306406,20,180,181,200
block1,elastic_net,345,344,1.0601118591015408,20,180,181,200
block1,elastic_net,346,345,1.0544311412234941,20,180,181,200
block1,elastic_net,347,346,0.9494619153564923,20,180,181,200
block1,elastic_net,348,347,1.0767655669666252,20,180,181,200
block1,elastic_net,349,348,1.0767655669666252,20,180,181,200
block1,elastic_net,350,349,1.0767655669666252,20,180,181,200
block1,elastic_net,351,350,2.4392456955946806,20,180,181,200
block1,elastic_net,352,351,2.437254153974895,20,180,181,200
block1,elastic_net,353,352,2.4177434053609788,20,180,181,200
block1,elastic_net,354,353,2.253223819611567,20,180,181,200
block1,elastic_net,355,354,1.5946370797688378,20,180,181,200
block1,elastic_net,356,355,1.1504636443785712,20,180,181,200
block1,elastic_net,357,356,1.0989814753580884,20,180,181,200
block1,elastic_net,358,357,2.4394000838883807,20,180,181,200
block1,elastic_net,359,358,2.435355323877492,20,180,181,200
block1,elastic_net,360,359,2.408423072447824,20,180,181,200
block1,elastic_net,361,360,2.0308395811895052,20,180,181,200
block1,elastic_net,362,361,1.0273567063483702,20,180,181,200
block1,elastic_net,363,362,1.0938120688922108,20,180,181,200
block1,elastic_net,364,363,1.0938120688922108,20,180,181,200
block1,elastic_net,365,364,2.4391621483688355,20,180,181,200
block1,elastic_net,366,365,2.4340689468737438,20,180,181,200
block1,elastic_net,367,366,2.3987548234915077,20,180,181,200
block1,elastic_net,368,367,1.6747923834612646,20,180,181,200
block1,elastic_net,369,368,1.0825951927822224,20,180,181,200
block1,elastic_net,370,369,1.0938120688922108,20,180,181,200
block1,elastic_net,371,370,1.0938120688922108,20,180,181,200
block1,elastic_net,372,371,2.4389242615634257,20,180,181,200
block1,elastic_net,373,372,2.4330405818580316,20,180,181,200
block1,elastic_net,374,373,2.3897940518727268,20,180,181,200
block1,elastic_net,375,374,1.4539812601626738,20,180,181,200
block1,elastic_net,376,375,1.0962118008512736,20,180,181,200
block1,elastic_net,377,376,1.0938120688922108,20,180,181,200
block1,elastic_net,378,377,1.0938120688922108,20,180,181,200
block1,elastic_net,379,378,2.438686423499901,20,180,181,200
block1,elastic_net,380,379,2.432085598822193,20,180,181,200
block1,elastic_net,381,380,2.3804887695957238,20,180,181,200
block1,elastic_net,382,381,1.3361051839562161,20,180,181,200
block1,elastic_net,383,382,1.0938120688922108,20,180,181,200
block1,elastic_net,384,383,1.0938120688922108,20,180,181,200
block1,elastic_net,385,384,1.0938120688922108,20,180,181,200
block1,elastic_net,386,385,2.450515697777331,20,180,181,200
block1,elastic_net,387,386,2.448612499467686,20,180,181,200
block1,elastic_net,388,387,2.4297729113382545,20,180,181,200
block1,elastic_net,389,388,2.2612404111152875,20,180,181,200
block1,elastic_net,390,389,1.5405770197375226,20,180,181,200
block1,elastic_net,391,390,1.1112951939615054,20,180,181,200
block1,elastic_net,392,391,1.0791462097162643,20,180,181,200
block1,elastic_net,393,392,2.4505904203188513,20,180,181,200
block1,elastic_net,394,393,2.447664885539236,20,180,181,200
block1,elastic_net,395,394,2.4232647097115567,20,180,181,200
block1,elastic_net,396,395,1.984952653654468,20,180,181,200
block1,elastic_net,397,396,1.006652704332436,20,180,181,200
block1,elastic_net,398,397,1.0767655669666252,20,180,181,200
block1,elastic_net,399,398,1.0767655669666252,20,180,181,200
block1,elastic_net,400,399,2.450659047138457,20,180,181,200
block1,elastic_net,401,400,2.446930677319412,20,180,181,200
block1,elastic_net,402,401,2.417857156581675,20,180,181,200
block1,elastic_net,403,402,1.6298104657112398,20,180,181,200
block1,elastic_net,404,403,1.0244529786295087,20,180,181,200
block1,elastic_net,405,404,1.0767655669666252,20,180,181,200
block1,elastic_net,406,405,1.0767655669666252,20,180,181,200
block1,elastic_net,407,406,2.450448598443918,20,180,181,200
block1,elastic_net,408,407,2.446129915003473,20,180,181,200
block1,elastic_net,409,408,2.413593241409185,20,180,181,200
block1,elastic_net,410,409,1.4001070733613044,20,180,181,200
block1,elastic_net,411,410,1.0767655669666252,20,180,181,200
block1,elastic_net,412,411,1.0767655669666252,20,180,181,200
block1,elastic_net,413,412,1.0767655669666252,20,180,181,200
block1,elastic_net,414,413,2.4502382472011432,20,180,181,200
block1,elastic_net,415,414,2.4454192610166423,20,180,181,200
block1,elastic_net,416,415,2.3968467081476845,20,180,181,200
block1,elastic_net,417,416,1.3131967165659981,20,180,181,200
block1,elastic_net,418,417,1.0767655669666252,20,180,181,200
block1,elastic_net,419,418,1.0767655669666252,20,180,181,200
block1,elastic_net,420,419,1.0767655669666252,20,180,181,200
block1,elastic_net,421,420,1.3810021605682399,20,180,181,200
block1,elastic_net,422,421,1.4334435016184537,20,180,181,200
block1,elastic_net,423,422,1.4727571848871959,20,180,181,200
block1,elastic_net,424,423,1.2273101306091077,20,180,181,200
block1,elastic_net,425,424,1.0161889060566376,20,180,181,200
block1,elastic_net,426,425,1.0468288810765762,20,180,181,200
