block,model,config_id,rmse,n_oos,train_end,oos_start,oos_end
block2,sfm_with_target,1,3.053701911630054,20,200,201,220
block2,sfm_with_target,2,3.0537017958805395,20,200,201,220
block2,sfm_with_target,3,3.0536903365565466,20,200,201,220
block2,sfm_with_target,4,3.0525432508092534,20,200,201,220
block2,sfm_with_target,5,2.5234914132323762,20,200,201,220
block2,sfm_with_target,6,2.523491210085042,20,200,201,220
block2,sfm_with_target,7,2.5234711010349766,20,200,201,220
block2,sfm_with_target,8,2.4460358911452857,20,200,201,220
block2,sfm_with_target,9,2.4460359295167033,20,200,201,220
block2,sfm_with_target,10,2.4460397293407694,20,200,201,220
block2,sfm_with_target,11,2.44643003156784,20,200,201,220
block2,sfm_with_target,12,2.5047076911458617,20,200,201,220
