t,model,config_id,wrmse_window,window_len,active_idx,candidate_best_idx,gain_vs_incumbent,switched,selection_mode,policy_window,policy_decay
240,tabpfn_without_target,1,0.4115173633282031,1,2,2,0.0,True,decayed_best,24,0.97
240,tabpfn_without_target,2,0.3129068429653491,1,2,2,0.2396266334069792,True,decayed_best,24,0.97
240,tabpfn_without_target,3,0.3144663388912524,1,2,2,0.0,True,decayed_best,24,0.97
240,tabpfn_without_target,4,0.3311679775898303,1,2,2,0.0,True,decayed_best,24,0.97
240,tabpfn_without_target,5,1.2032303993518507,1,2,2,0.0,True,decayed_best,24,0.97
241,tabpfn_without_target,1,0.4376953634069189,2,3,3,0.0,True,decayed_best,24,0.97
241,tabpfn_without_target,2,0.37510708325942704,2,3,3,0.0,True,decayed_best,24,0.97
241,tabpfn_without_target,3,0.35332989577277285,2,3,3,0.058055921784854525,True,decayed_best,24,0.97
241,tabpfn_without_target,4,0.3886694922668706,2,3,3,0.0,True,decayed_best,24,0.97
241,tabpfn_without_target,5,0.9243324694032491,2,3,3,0.0,True,decayed_best,24,0.97
242,tabpfn_without_target,1,0.45031879382646683,3,2,2,0.0,True,decayed_best,24,0.97
242,tabpfn_without_target,2,0.42746757505649763,3,2,2,0.01462894772211798,True,decayed_best,24,0.97
242,tabpfn_without_target,3,0.4338138146724738,3,2,2,0.0,True,decayed_best,24,0.97
242,tabpfn_without_target,4,0.4553588065249086,3,2,2,0.0,True,decayed_best,24,0.97
242,tabpfn_without_target,5,2.4366579423040897,3,2,2,0.0,True,decayed_best,24,0.97
243,tabpfn_without_target,1,1.0338205398518836,4,3,3,0.0,True,decayed_best,24,0.97
243,tabpfn_without_target,2,1.0080083346305702,4,3,3,0.0,True,decayed_best,24,0.97
243,tabpfn_without_target,3,0.9793644192548215,4,3,3,0.028416347753956295,True,decayed_best,24,0.97
243,tabpfn_without_target,4,0.9950812765173518,4,3,3,0.0,True,decayed_best,24,0.97
243,tabpfn_without_target,5,2.219093916326445,4,3,3,0.0,True,decayed_best,24,0.97
244,tabpfn_without_target,1,1.5860600777141307,5,3,3,0.0,False,decayed_best,24,0.97
244,tabpfn_without_target,2,1.5701177824187635,5,3,3,0.0,False,decayed_best,24,0.97
244,tabpfn_without_target,3,1.5646540656903274,5,3,3,0.0,False,decayed_best,24,0.97
244,tabpfn_without_target,4,1.5653040441959072,5,3,3,0.0,False,decayed_best,24,0.97
244,tabpfn_without_target,5,2.5045020441403354,5,3,3,0.0,False,decayed_best,24,0.97
245,tabpfn_without_target,1,1.4742081112509835,6,4,4,0.0,True,decayed_best,24,0.97
245,tabpfn_without_target,2,1.4597548990731186,6,4,4,0.0,True,decayed_best,24,0.97
245,tabpfn_without_target,3,1.4511575202009743,6,4,4,0.0,True,decayed_best,24,0.97
245,tabpfn_without_target,4,1.4511030303794188,6,4,4,3.75492121268417e-05,True,decayed_best,24,0.97
245,tabpfn_without_target,5,2.371245456458005,6,4,4,0.0,True,decayed_best,24,0.97
246,tabpfn_without_target,1,1.5079778171602332,7,3,3,0.0,True,decayed_best,24,0.97
246,tabpfn_without_target,2,1.4865419863238274,7,3,3,0.0,True,decayed_best,24,0.97
246,tabpfn_without_target,3,1.4845344767641702,7,3,3,0.007702679801841361,True,decayed_best,24,0.97
246,tabpfn_without_target,4,1.4960581335317054,7,3,3,0.0,True,decayed_best,24,0.97
246,tabpfn_without_target,5,2.6597600819920526,7,3,3,0.0,True,decayed_best,24,0.97
247,tabpfn_without_target,1,1.4780344556884257,8,2,2,0.0,True,decayed_best,24,0.97
247,tabpfn_without_target,2,1.4651490646815992,8,2,2,0.002144967461987557,True,decayed_best,24,0.97
247,tabpfn_without_target,3,1.4682985172255325,8,2,2,0.0,True,decayed_best,24,0.97
247,tabpfn_without_target,4,1.4711001050712222,8,2,2,0.0,True,decayed_best,24,0.97
247,tabpfn_without_target,5,2.482699246037657,8,2,2,0.0,True,decayed_best,24,0.97
248,tabpfn_without_target,1,1.3899865781284877,9,2,2,0.0,False,decayed_best,24,0.97
248,tabpfn_without_target,2,1.3785386182182466,9,2,2,0.0,False,decayed_best,24,0.97
248,tabpfn_without_target,3,1.3818425904150078,9,2,2,0.0,False,decayed_best,24,0.97
248,tabpfn_without_target,4,1.3854999311034362,9,2,2,0.0,False,decayed_best,24,0.97
248,tabpfn_without_target,5,2.4597836626300067,9,2,2,0.0,False,decayed_best,24,0.97
249,tabpfn_without_target,1,1.3567792518990553,10,2,2,0.0,False,decayed_best,24,0.97
249,tabpfn_without_target,2,1.3497653898404722,10,2,2,0.0,False,decayed_best,24,0.97
249,tabpfn_without_target,3,1.3548353166255873,10,2,2,0.0,False,decayed_best,24,0.97
249,tabpfn_without_target,4,1.356250922459487,10,2,2,0.0,False,decayed_best,24,0.97
249,tabpfn_without_target,5,2.315310045972341,10,2,2,0.0,False,decayed_best,24,0.97
250,tabpfn_without_target,1,1.2863017920419146,11,2,2,0.0,False,decayed_best,24,0.97
250,tabpfn_without_target,2,1.2799094666868416,11,2,2,0.0,False,decayed_best,24,0.97
250,tabpfn_without_target,3,1.2843829256398096,11,2,2,0.0,False,decayed_best,24,0.97
250,tabpfn_without_target,4,1.2852070277519678,11,2,2,0.0,False,decayed_best,24,0.97
250,tabpfn_without_target,5,2.205693828097841,11,2,2,0.0,False,decayed_best,24,0.97
251,tabpfn_without_target,1,1.2453034020430171,12,2,2,0.0,False,decayed_best,24,0.97
251,tabpfn_without_target,2,1.2406118032739497,12,2,2,0.0,False,decayed_best,24,0.97
251,tabpfn_without_target,3,1.245248333158246,12,2,2,0.0,False,decayed_best,24,0.97
251,tabpfn_without_target,4,1.2489797419535855,12,2,2,0.0,False,decayed_best,24,0.97
251,tabpfn_without_target,5,2.1940384888433284,12,2,2,0.0,False,decayed_best,24,0.97
252,tabpfn_without_target,1,1.3361726847706976,13,2,2,0.0,False,decayed_best,24,0.97
252,tabpfn_without_target,2,1.3319152819185984,13,2,2,0.0,False,decayed_best,24,0.97
252,tabpfn_without_target,3,1.333426962969249,13,2,2,0.0,False,decayed_best,24,0.97
252,tabpfn_without_target,4,1.3341114686235467,13,2,2,0.0,False,decayed_best,24,0.97
252,tabpfn_without_target,5,2.1251669448115367,13,2,2,0.0,False,decayed_best,24,0.97
253,tabpfn_without_target,1,1.392680296821917,14,4,4,0.0,True,decayed_best,24,0.97
253,tabpfn_without_target,2,1.3882024951854575,14,4,4,0.0,True,decayed_best,24,0.97
253,tabpfn_without_target,3,1.3946186071581408,14,4,4,0.0,True,decayed_best,24,0.97
253,tabpfn_without_target,4,1.3874668771746397,14,4,4,0.0005299068495907555,True,decayed_best,24,0.97
253,tabpfn_without_target,5,2.188089427439249,14,4,4,0.0,True,decayed_best,24,0.97
254,tabpfn_without_target,1,1.4277459124391951,15,2,2,0.0,True,decayed_best,24,0.97
254,tabpfn_without_target,2,1.4231505105671314,15,2,2,8.073863354796096e-05,True,decayed_best,24,0.97
254,tabpfn_without_target,3,1.4268805428738525,15,2,2,0.0,True,decayed_best,24,0.97
254,tabpfn_without_target,4,1.4232654230725663,15,2,2,0.0,True,decayed_best,24,0.97
254,tabpfn_without_target,5,2.375902153833334,15,2,2,0.0,True,decayed_best,24,0.97
255,tabpfn_without_target,1,1.391753182010575,16,2,2,0.0,False,decayed_best,24,0.97
255,tabpfn_without_target,2,1.3858995007547843,16,2,2,0.0,False,decayed_best,24,0.97
255,tabpfn_without_target,3,1.394114348754346,16,2,2,0.0,False,decayed_best,24,0.97
255,tabpfn_without_target,4,1.388665126002919,16,2,2,0.0,False,decayed_best,24,0.97
255,tabpfn_without_target,5,2.3007675943714356,16,2,2,0.0,False,decayed_best,24,0.97
256,tabpfn_without_target,1,1.3625031981189573,17,2,2,0.0,False,decayed_best,24,0.97
256,tabpfn_without_target,2,1.3512769240929767,17,2,2,0.0,False,decayed_best,24,0.97
256,tabpfn_without_target,3,1.3603992290012958,17,2,2,0.0,False,decayed_best,24,0.97
256,tabpfn_without_target,4,1.3699964698623677,17,2,2,0.0,False,decayed_best,24,0.97
256,tabpfn_without_target,5,2.422325999547072,17,2,2,0.0,False,decayed_best,24,0.97
257,tabpfn_without_target,1,1.3137367908130482,18,2,2,0.0,False,decayed_best,24,0.97
257,tabpfn_without_target,2,1.3023681843005201,18,2,2,0.0,False,decayed_best,24,0.97
257,tabpfn_without_target,3,1.3114105451720561,18,2,2,0.0,False,decayed_best,24,0.97
257,tabpfn_without_target,4,1.3221447378625075,18,2,2,0.0,False,decayed_best,24,0.97
257,tabpfn_without_target,5,2.3440741255153696,18,2,2,0.0,False,decayed_best,24,0.97
258,tabpfn_without_target,1,1.2807840202985452,19,2,2,0.0,False,decayed_best,24,0.97
258,tabpfn_without_target,2,1.269344950104322,19,2,2,0.0,False,decayed_best,24,0.97
258,tabpfn_without_target,3,1.2783191911376388,19,2,2,0.0,False,decayed_best,24,0.97
258,tabpfn_without_target,4,1.2866346783873295,19,2,2,0.0,False,decayed_best,24,0.97
