block,model,config_id,rmse,n_oos,train_end,oos_start,oos_end
block3,extra_trees,1,1.1967235708261856,20,220,221,240
block3,extra_trees,2,1.234554278864416,20,220,221,240
block3,extra_trees,3,1.2159225353122463,20,220,221,240
block3,extra_trees,4,1.2452871608973541,20,220,221,240
block3,extra_trees,5,1.2348562276887167,20,220,221,240
block3,extra_trees,6,1.2514481670510742,20,220,221,240
block3,extra_trees,7,1.2700398519235363,20,220,221,240
block3,extra_trees,8,1.2757235959729714,20,220,221,240
block3,extra_trees,9,1.2502160669576987,20,220,221,240
block3,extra_trees,10,1.3688848590451148,20,220,221,240
block3,extra_trees,11,1.3936783712416352,20,220,221,240
block3,extra_trees,12,1.4218961116720286,20,220,221,240
block3,extra_trees,13,1.454221401803933,20,220,221,240
block3,extra_trees,14,1.4213399685727957,20,220,221,240
block3,extra_trees,15,1.4675330769597623,20,220,221,240
block3,extra_trees,16,1.4238742996864024,20,220,221,240
block3,extra_trees,17,1.424975788336725,20,220,221,240
block3,extra_trees,18,1.4218176411510952,20,220,221,240
block3,extra_trees,19,1.3870168391645306,20,220,221,240
block3,extra_trees,20,1.3965735094166112,20,220,221,240
