block,model,config_id,rmse,n_oos,train_end,oos_start,oos_end
block2,svr_dynamic_fi,1,2.6166875628776296,20,200,201,220
block2,svr_dynamic_fi,2,2.6185701646355537,20,200,201,220
block2,svr_dynamic_fi,3,2.6274426852716424,20,200,201,220
block2,svr_dynamic_fi,4,2.6079751695934488,20,200,201,220
block2,svr_dynamic_fi,5,2.646013816508216,20,200,201,220
block2,svr_dynamic_fi,6,2.6546687182510587,20,200,201,220
block2,svr_dynamic_fi,7,2.6560683614212794,20,200,201,220
block2,svr_dynamic_fi,8,2.63642968925638,20,200,201,220
block2,svr_dynamic_fi,9,2.6366413632340047,20,200,201,220
block2,svr_dynamic_fi,10,2.651623216069421,20,200,201,220
block2,svr_dynamic_fi,11,2.641570427293864,20,200,201,220
block2,svr_dynamic_fi,12,2.6656642893270357,20,200,201,220
block2,svr_dynamic_fi,1,2.6166875628776296,20,200,201,220
block2,svr_dynamic_fi,2,2.6185701646355537,20,200,201,220
block2,svr_dynamic_fi,3,2.6274426852716424,20,200,201,220
block2,svr_dynamic_fi,4,2.6079751695934488,20,200,201,220
block2,svr_dynamic_fi,5,2.646013816508216,20,200,201,220
block2,svr_dynamic_fi,6,2.6546687182510587,20,200,201,220
block2,svr_dynamic_fi,7,2.6560683614212794,20,200,201,220
block2,svr_dynamic_fi,8,2.63642968925638,20,200,201,220
block2,svr_dynamic_fi,9,2.6366413632340047,20,200,201,220
block2,svr_dynamic_fi,10,2.651623216069421,20,200,201,220
block2,svr_dynamic_fi,11,2.641570427293864,20,200,201,220
block2,svr_dynamic_fi,12,2.6656642893270357,20,200,201,220
